<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 5, 6, 8, 9, 11, 12, 14, 15, 16
<V>
8, 11, 14, 15, 16
<coordinates X,Y>
514.1609369183632, 681.4477913868251
214.8708893806309, 189.84195962047713
410.8266996023393, 865.5707600578594
359.2235284086787, 542.5308340273374
658.8480028951778, 95.59378609059407
668.8593804068464, 17.067363548632244
372.64137995320203, 334.11592672536693
803.5909764669898, 826.7089180143894
832.1870828721862, 807.5643972503262
63.268175954564384, 329.78833782089157
545.9767175346695, 542.5103086697874
115.19666552805704, 131.1900081184353
551.1902789559736, 614.9971426075218
811.5564568266498, 464.61015180283005
217.24511461447236, 760.8520438997522
339.8971948623333, 474.2646278589321
<adjacency matrix>
1, 2
2, 1
1, 3
3, 1
1, 6
6, 1
1, 8
8, 1
1, 11
11, 1
1, 1
2, 2
3, 5
5, 3
3, 8
8, 3
3, 12
12, 3
3, 3
4, 5
5, 4
4, 6
6, 4
4, 9
9, 4
4, 10
10, 4
4, 11
11, 4
4, 14
14, 4
4, 4
5, 6
6, 5
5, 9
9, 5
5, 11
11, 5
5, 16
16, 5
5, 5
6, 7
7, 6
6, 9
9, 6
6, 12
12, 6
6, 15
15, 6
6, 6
7, 10
10, 7
7, 11
11, 7
7, 14
14, 7
7, 15
15, 7
7, 16
16, 7
7, 7
8, 9
9, 8
8, 8
9, 12
12, 9
9, 9
10, 15
15, 10
10, 10
11, 12
12, 11
11, 16
16, 11
11, 11
12, 14
14, 12
12, 15
15, 12
12, 12
13, 14
14, 13
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
