<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 6, 7, 8, 10, 11, 12, 14, 15
<V>
4, 8, 11, 12, 15
<coordinates X,Y>
917.6598956591329, 168.4373582118169
155.55185039425214, 125.80923391502883
136.370331183907, 669.4940279635688
72.88959734471877, 505.9576916661129
208.82380224785936, 57.33457418955272
107.36149957183214, 67.25309804497134
391.44452030005925, 250.7121607257544
868.8959740001325, 317.1189651955613
901.1578206736972, 632.9202199750628
37.82958194652817, 964.3524054053092
221.88916025113625, 105.5425289238404
46.57931479697652, 375.6157787089262
389.9185142261245, 97.12651152966514
476.6338876318181, 763.9512687987007
376.7847242047233, 243.00799622601457
299.02324917681125, 418.40263433853346
<adjacency matrix>
1, 8
8, 1
1, 11
11, 1
1, 13
13, 1
1, 14
14, 1
1, 1
2, 3
3, 2
2, 6
6, 2
2, 9
9, 2
2, 2
3, 10
10, 3
3, 3
4, 6
6, 4
4, 8
8, 4
4, 9
9, 4
4, 10
10, 4
4, 12
12, 4
4, 15
15, 4
4, 4
5, 8
8, 5
5, 12
12, 5
5, 5
6, 7
7, 6
6, 10
10, 6
6, 12
12, 6
6, 13
13, 6
6, 16
16, 6
6, 6
7, 8
8, 7
7, 9
9, 7
7, 11
11, 7
7, 14
14, 7
7, 7
8, 10
10, 8
8, 14
14, 8
8, 8
9, 12
12, 9
9, 13
13, 9
9, 9
10, 11
11, 10
10, 10
11, 12
12, 11
11, 15
15, 11
11, 11
12, 12
13, 14
14, 13
13, 16
16, 13
13, 13
14, 15
15, 14
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
