<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 4, 5, 7, 8, 9, 12, 13, 14
<V>
2, 3, 5, 8, 14
<coordinates X,Y>
516.1753514867991, 149.40748454798086
440.42703722444065, 619.9767080952747
949.9162844700217, 754.1538554291453
463.9298575361482, 873.7728506038794
943.3148996201861, 67.52616387330738
255.38269262436978, 952.3781036436661
302.8528249799075, 668.3175649363387
500.5859234715064, 690.6969476406197
395.7351108904988, 510.4318630502671
914.9540258613465, 78.85120971600239
6.885803626236649, 97.2467414434128
705.4992160563945, 170.0642652898197
76.41521087418296, 778.3790375843699
899.9318412405179, 967.6695837605284
278.4985369542794, 731.0557567557925
451.26557372406234, 45.61025065386935
<adjacency matrix>
1, 6
6, 1
1, 7
7, 1
1, 9
9, 1
1, 11
11, 1
1, 15
15, 1
1, 16
16, 1
1, 1
2, 4
4, 2
2, 5
5, 2
2, 8
8, 2
2, 11
11, 2
2, 12
12, 2
2, 15
15, 2
2, 16
16, 2
2, 2
3, 7
7, 3
3, 13
13, 3
3, 3
4, 12
12, 4
4, 4
5, 10
10, 5
5, 11
11, 5
5, 14
14, 5
5, 15
15, 5
5, 5
6, 10
10, 6
6, 11
11, 6
6, 16
16, 6
6, 6
7, 8
8, 7
7, 9
9, 7
7, 11
11, 7
7, 13
13, 7
7, 16
16, 7
7, 7
8, 10
10, 8
8, 8
9, 9
10, 15
15, 10
10, 16
16, 10
10, 10
11, 12
12, 11
11, 13
13, 11
11, 16
16, 11
11, 11
12, 15
15, 12
12, 16
16, 12
12, 12
13, 13
14, 14
15, 15
16, 16
<end>
