<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 5, 7, 8, 11, 12, 13, 14, 15, 16
<V>
5, 8, 11, 13, 16
<coordinates X,Y>
670.7874734836893, 615.4526376220098
338.4766846492437, 769.3096890792027
520.5227252239943, 765.3298185099277
358.88946865300085, 905.2769969786789
755.1365962678983, 842.6358407832361
904.6607618951743, 86.53106226205796
312.554397618509, 621.5753094418616
255.9986385088664, 78.0930465497268
570.1254768243117, 520.5631752742776
668.2408599721177, 650.0038878898329
111.57864828167418, 101.99841314496365
40.74636456466213, 208.32930850807858
912.6590875801431, 563.2059170705304
194.38804491524468, 298.19163267260564
886.2207100808963, 42.68270892081236
706.880381089118, 352.2047458943359
<adjacency matrix>
1, 5
5, 1
1, 6
6, 1
1, 7
7, 1
1, 8
8, 1
1, 11
11, 1
1, 12
12, 1
1, 13
13, 1
1, 14
14, 1
1, 15
15, 1
1, 1
2, 9
9, 2
2, 13
13, 2
2, 15
15, 2
2, 2
3, 4
4, 3
3, 6
6, 3
3, 3
4, 11
11, 4
4, 15
15, 4
4, 16
16, 4
4, 4
5, 7
7, 5
5, 10
10, 5
5, 12
12, 5
5, 5
6, 14
14, 6
6, 16
16, 6
6, 6
7, 8
8, 7
7, 10
10, 7
7, 12
12, 7
7, 13
13, 7
7, 14
14, 7
7, 15
15, 7
7, 7
8, 8
9, 16
16, 9
9, 9
10, 11
11, 10
10, 12
12, 10
10, 16
16, 10
10, 10
11, 13
13, 11
11, 11
12, 13
13, 12
12, 16
16, 12
12, 12
13, 16
16, 13
13, 13
14, 14
15, 15
16, 16
<end>
