<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 16
<V>
7, 8, 10, 12, 16
<coordinates X,Y>
613.2917247799882, 594.643239490233
483.19514497600846, 941.9443903948219
482.63671528402114, 645.975176288651
494.0593699720381, 37.27988916427769
600.1583395965616, 880.1261908918037
559.8354090477011, 417.19661681110153
899.2115496202899, 492.09858622041077
708.2710026946764, 891.193385297138
983.5164948473769, 40.90975034399287
692.6010943375197, 916.8530113288201
183.62832773309393, 384.6981009998067
665.0176140677637, 338.98295000206434
857.9425326710867, 603.314963667995
29.631445032808312, 724.8048237474496
70.87747309856212, 319.50690429719504
397.62256505217914, 906.245218094699
<adjacency matrix>
1, 10
10, 1
1, 11
11, 1
1, 1
2, 5
5, 2
2, 10
10, 2
2, 15
15, 2
2, 16
16, 2
2, 2
3, 7
7, 3
3, 9
9, 3
3, 13
13, 3
3, 3
4, 5
5, 4
4, 10
10, 4
4, 12
12, 4
4, 15
15, 4
4, 4
5, 6
6, 5
5, 11
11, 5
5, 15
15, 5
5, 5
6, 7
7, 6
6, 8
8, 6
6, 14
14, 6
6, 6
7, 8
8, 7
7, 12
12, 7
7, 7
8, 9
9, 8
8, 12
12, 8
8, 13
13, 8
8, 8
9, 10
10, 9
9, 15
15, 9
9, 9
10, 11
11, 10
10, 12
12, 10
10, 13
13, 10
10, 16
16, 10
10, 10
11, 12
12, 11
11, 11
12, 14
14, 12
12, 15
15, 12
12, 12
13, 15
15, 13
13, 16
16, 13
13, 13
14, 15
15, 14
14, 14
15, 15
16, 16
<end>
