<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 15
<V>
3, 5, 6, 7, 15
<coordinates X,Y>
671.7114072506288, 684.6888120171677
613.017863063831, 549.7229472267396
713.3490715507653, 586.880822989701
553.3331995008751, 210.28924167540427
844.6004024027095, 965.463076034541
758.2272278804065, 86.11198127420234
678.2077591671491, 277.34471611953103
919.5101868896312, 330.48404460205074
107.11108344259867, 843.8274038764391
364.11242590373126, 393.76585138633567
735.5641298176838, 575.3776330146286
964.5644977038111, 272.2346464365544
476.1136972849309, 265.1981703676543
618.6334361508734, 274.51797862927003
206.36952974030933, 388.31643726605364
685.3876362111268, 734.4593294626983
<adjacency matrix>
1, 5
5, 1
1, 6
6, 1
1, 7
7, 1
1, 10
10, 1
1, 13
13, 1
1, 14
14, 1
1, 1
2, 3
3, 2
2, 6
6, 2
2, 11
11, 2
2, 2
3, 10
10, 3
3, 13
13, 3
3, 15
15, 3
3, 3
4, 6
6, 4
4, 8
8, 4
4, 9
9, 4
4, 4
5, 7
7, 5
5, 9
9, 5
5, 5
6, 7
7, 6
6, 8
8, 6
6, 11
11, 6
6, 12
12, 6
6, 14
14, 6
6, 15
15, 6
6, 6
7, 8
8, 7
7, 7
8, 9
9, 8
8, 12
12, 8
8, 13
13, 8
8, 8
9, 11
11, 9
9, 12
12, 9
9, 9
10, 11
11, 10
10, 12
12, 10
10, 13
13, 10
10, 14
14, 10
10, 16
16, 10
10, 10
11, 11
12, 12
13, 15
15, 13
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
