<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 6, 7, 9, 10, 11, 12, 13, 14, 16
<V>
3, 6, 10, 12, 16
<coordinates X,Y>
624.266583284185, 895.0601402649396
624.4569934834692, 95.22812756123645
478.82129113127763, 702.8196705204086
641.3741934382839, 631.8021819506287
751.3444770841056, 110.7997495896317
905.9627605005433, 197.5638220558629
171.98389906995266, 112.61093128903744
514.0188568103232, 824.9515386928034
463.8699675554104, 376.3962582117419
426.58850165929823, 54.677647514509246
556.0687214376592, 411.73440835561195
162.6812647681246, 603.9677836765587
262.97556251593517, 764.2492631649006
332.714366561095, 250.07819510797813
268.13530766347185, 813.0007667478936
35.70605858662366, 874.1922312248234
<adjacency matrix>
1, 2
2, 1
1, 5
5, 1
1, 7
7, 1
1, 11
11, 1
1, 13
13, 1
1, 16
16, 1
1, 1
2, 4
4, 2
2, 6
6, 2
2, 7
7, 2
2, 15
15, 2
2, 16
16, 2
2, 2
3, 13
13, 3
3, 14
14, 3
3, 3
4, 5
5, 4
4, 8
8, 4
4, 10
10, 4
4, 15
15, 4
4, 16
16, 4
4, 4
5, 7
7, 5
5, 12
12, 5
5, 5
6, 11
11, 6
6, 14
14, 6
6, 16
16, 6
6, 6
7, 8
8, 7
7, 10
10, 7
7, 13
13, 7
7, 16
16, 7
7, 7
8, 14
14, 8
8, 15
15, 8
8, 8
9, 12
12, 9
9, 9
10, 10
11, 13
13, 11
11, 15
15, 11
11, 16
16, 11
11, 11
12, 15
15, 12
12, 12
13, 16
16, 13
13, 13
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
