<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 5, 7, 8, 10, 12, 13, 14, 15
<V>
2, 5, 13, 14, 15
<coordinates X,Y>
716.598566182621, 125.6247743746332
604.8178415078843, 939.3070502331251
629.0056871293864, 378.5897730095764
69.54164540094607, 696.6730438137114
631.3931741253535, 851.685601115173
963.4061382666018, 257.0534153812328
601.7496136434363, 358.9858804423044
806.7402237356067, 535.8686296498367
543.1885971925109, 222.08567953044007
596.2723390112941, 137.64825548545596
0.8036063311259454, 175.2371306108055
860.7513405420923, 853.5641792900642
205.92706597727386, 417.55258436302677
315.30711050357326, 964.2115375253544
888.8429072947625, 888.2303836779213
651.0460123477153, 263.03042825959074
<adjacency matrix>
1, 2
2, 1
1, 3
3, 1
1, 6
6, 1
1, 7
7, 1
1, 9
9, 1
1, 11
11, 1
1, 13
13, 1
1, 14
14, 1
1, 15
15, 1
1, 1
2, 11
11, 2
2, 13
13, 2
2, 2
3, 11
11, 3
3, 13
13, 3
3, 15
15, 3
3, 3
4, 7
7, 4
4, 10
10, 4
4, 11
11, 4
4, 4
5, 6
6, 5
5, 7
7, 5
5, 8
8, 5
5, 14
14, 5
5, 15
15, 5
5, 5
6, 7
7, 6
6, 9
9, 6
6, 10
10, 6
6, 12
12, 6
6, 6
7, 9
9, 7
7, 12
12, 7
7, 13
13, 7
7, 7
8, 14
14, 8
8, 16
16, 8
8, 8
9, 9
10, 11
11, 10
10, 15
15, 10
10, 10
11, 13
13, 11
11, 11
12, 12
13, 14
14, 13
13, 13
14, 15
15, 14
14, 14
15, 15
16, 16
<end>
