<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 5, 6, 7, 8, 11, 12, 13, 15
<V>
2, 5, 6, 12, 13
<coordinates X,Y>
795.2435737866641, 653.3178356991484
129.6774451504828, 615.3290352236133
180.75218062829111, 937.6696484146316
415.13339718104186, 831.9533568298918
761.6070957843946, 601.5673486573845
651.4626503080992, 435.6254583352179
187.03537508349368, 326.85706023541997
533.1747848088168, 703.4364368143999
695.1169716091118, 444.9090717429893
454.47844791663505, 606.0970894162253
50.42542156870522, -0.485299245239291
689.7301223720983, 127.33339613267006
898.3972337804416, 570.4999012894191
386.0465559049448, 90.20140502407948
99.99312039276391, 146.87801597100375
135.92532433217494, 454.34968709616305
<adjacency matrix>
1, 4
4, 1
1, 10
10, 1
1, 11
11, 1
1, 12
12, 1
1, 13
13, 1
1, 1
2, 4
4, 2
2, 12
12, 2
2, 2
3, 6
6, 3
3, 8
8, 3
3, 12
12, 3
3, 13
13, 3
3, 15
15, 3
3, 3
4, 5
5, 4
4, 6
6, 4
4, 14
14, 4
4, 4
5, 10
10, 5
5, 13
13, 5
5, 15
15, 5
5, 5
6, 7
7, 6
6, 12
12, 6
6, 14
14, 6
6, 15
15, 6
6, 6
7, 8
8, 7
7, 11
11, 7
7, 14
14, 7
7, 16
16, 7
7, 7
8, 12
12, 8
8, 8
9, 11
11, 9
9, 13
13, 9
9, 16
16, 9
9, 9
10, 15
15, 10
10, 10
11, 14
14, 11
11, 11
12, 14
14, 12
12, 15
15, 12
12, 12
13, 14
14, 13
13, 13
14, 15
15, 14
14, 14
15, 15
16, 16
<end>
