<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 4, 5, 6, 11, 12, 13, 14, 15
<V>
2, 3, 5, 12, 14
<coordinates X,Y>
10.185108736682153, 767.6999900924416
333.37130860159436, 535.5838750144973
261.1481548197131, 110.87499124805855
80.75558019767108, 527.1533333977566
200.60266253740667, 141.6561901854845
9.226669315827943, 75.44098898569122
346.61710172526364, 143.0825415430702
970.6438674043583, 237.25128029313365
80.72752811637581, 635.0109797392215
217.27814369825202, 868.5160694690621
298.56501332516507, 250.20981259920237
243.11235716633774, 106.10743781949935
472.0935641491868, 0.27261913497791823
588.1558829005694, 955.7425313084324
896.4016396631957, 109.5838758861839
898.6954711035451, 674.8223418565365
<adjacency matrix>
1, 2
2, 1
1, 3
3, 1
1, 4
4, 1
1, 8
8, 1
1, 9
9, 1
1, 13
13, 1
1, 15
15, 1
1, 1
2, 8
8, 2
2, 10
10, 2
2, 2
3, 5
5, 3
3, 7
7, 3
3, 13
13, 3
3, 14
14, 3
3, 3
4, 7
7, 4
4, 8
8, 4
4, 9
9, 4
4, 12
12, 4
4, 4
5, 6
6, 5
5, 11
11, 5
5, 14
14, 5
5, 5
6, 6
7, 8
8, 7
7, 9
9, 7
7, 16
16, 7
7, 7
8, 12
12, 8
8, 8
9, 10
10, 9
9, 11
11, 9
9, 12
12, 9
9, 14
14, 9
9, 16
16, 9
9, 9
10, 11
11, 10
10, 16
16, 10
10, 10
11, 14
14, 11
11, 15
15, 11
11, 11
12, 16
16, 12
12, 12
13, 13
14, 16
16, 14
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
