<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 16
<V>
3, 4, 6, 7, 9
<coordinates X,Y>
29.829573333913117, 98.94584356617668
541.2320474797219, 794.5946387220519
742.5843708412807, 732.2618116379971
17.418399102073284, 818.145419300367
696.1499848219083, 558.2536539353075
906.3711902625881, 888.7315051371655
870.336414665099, 760.6254466815731
501.56510429526173, 317.0648590092323
94.17943093052025, 861.8175533753392
484.72815431841804, 802.2441270832849
235.64331033088496, 483.29229445410584
821.0330853541301, 145.7328734551071
835.6765989294435, 634.5172113040185
230.92839159593254, 356.3398639119994
50.109107399664296, 659.9971120815134
503.42334402723463, 64.00816732469623
<adjacency matrix>
1, 4
4, 1
1, 14
14, 1
1, 1
2, 5
5, 2
2, 6
6, 2
2, 7
7, 2
2, 8
8, 2
2, 10
10, 2
2, 16
16, 2
2, 2
3, 5
5, 3
3, 6
6, 3
3, 7
7, 3
3, 8
8, 3
3, 11
11, 3
3, 3
4, 7
7, 4
4, 11
11, 4
4, 14
14, 4
4, 15
15, 4
4, 16
16, 4
4, 4
5, 6
6, 5
5, 7
7, 5
5, 11
11, 5
5, 12
12, 5
5, 14
14, 5
5, 5
6, 9
9, 6
6, 11
11, 6
6, 12
12, 6
6, 13
13, 6
6, 15
15, 6
6, 6
7, 13
13, 7
7, 14
14, 7
7, 7
8, 13
13, 8
8, 8
9, 9
10, 15
15, 10
10, 10
11, 16
16, 11
11, 11
12, 12
13, 15
15, 13
13, 16
16, 13
13, 13
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
