<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 5, 6, 7, 8, 12, 13, 14, 15
<V>
4, 6, 8, 12, 15
<coordinates X,Y>
775.4266999544832, 877.5560583417802
924.2035986340721, 4.310229870969401
951.5479115269427, 936.4565758103898
320.8965552913257, 416.07320071929394
22.1792314659931, 399.0008534462624
225.96225959273434, 290.8883120740123
474.5732965956367, 188.522763072449
885.5955861184897, 923.702596034022
248.5117571635724, 678.9719055907485
207.6677228742092, 897.7296398332905
637.4052028702123, 471.8396910093694
723.4223320273735, 51.55353822033941
493.00257572562805, 462.9644808945295
484.88978505883273, 924.9754863793788
674.5711331948197, 494.75526689939153
720.2982817558315, 25.37241622723531
<adjacency matrix>
1, 4
4, 1
1, 5
5, 1
1, 8
8, 1
1, 10
10, 1
1, 12
12, 1
1, 16
16, 1
1, 1
2, 4
4, 2
2, 6
6, 2
2, 8
8, 2
2, 2
3, 5
5, 3
3, 12
12, 3
3, 3
4, 7
7, 4
4, 9
9, 4
4, 11
11, 4
4, 12
12, 4
4, 15
15, 4
4, 4
5, 6
6, 5
5, 7
7, 5
5, 9
9, 5
5, 16
16, 5
5, 5
6, 7
7, 6
6, 10
10, 6
6, 11
11, 6
6, 14
14, 6
6, 16
16, 6
6, 6
7, 12
12, 7
7, 16
16, 7
7, 7
8, 10
10, 8
8, 13
13, 8
8, 8
9, 11
11, 9
9, 12
12, 9
9, 14
14, 9
9, 9
10, 10
11, 16
16, 11
11, 11
12, 16
16, 12
12, 12
13, 14
14, 13
13, 16
16, 13
13, 13
14, 14
15, 15
16, 16
<end>
