<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15
<V>
6, 10, 11, 14, 15
<coordinates X,Y>
103.03212510169071, 212.3427276951663
117.82104534252628, 952.3208684105688
823.9748020542363, 774.9019421235838
608.4503196284752, 550.4980186047196
954.9357992386838, 555.3731517380251
856.0207000423226, 954.350505456053
605.8236519950906, 581.478945590889
853.7819870100767, 405.37747320645445
646.3403409552996, 592.1312059505433
715.6681344352, 907.5284061422157
758.9658356599189, 18.305527542194536
969.5216138700533, 620.4814968866925
791.0539281073957, 546.0204133190962
990.6144030462839, 676.8561009993309
568.08790944856, 837.7155847992174
249.10234954126562, 967.4648238434422
<adjacency matrix>
1, 3
3, 1
1, 9
9, 1
1, 13
13, 1
1, 14
14, 1
1, 1
2, 5
5, 2
2, 9
9, 2
2, 11
11, 2
2, 13
13, 2
2, 15
15, 2
2, 16
16, 2
2, 2
3, 4
4, 3
3, 7
7, 3
3, 8
8, 3
3, 10
10, 3
3, 11
11, 3
3, 13
13, 3
3, 16
16, 3
3, 3
4, 5
5, 4
4, 10
10, 4
4, 15
15, 4
4, 4
5, 9
9, 5
5, 10
10, 5
5, 12
12, 5
5, 16
16, 5
5, 5
6, 14
14, 6
6, 15
15, 6
6, 6
7, 9
9, 7
7, 14
14, 7
7, 15
15, 7
7, 7
8, 11
11, 8
8, 12
12, 8
8, 8
9, 12
12, 9
9, 9
10, 12
12, 10
10, 15
15, 10
10, 10
11, 11
12, 13
13, 12
12, 12
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
