<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 5, 6, 7, 11, 12, 14, 15, 16
<V>
5, 11, 14, 15, 16
<coordinates X,Y>
547.8087546777352, 349.23649406148047
799.4128311982208, 130.93984488776167
419.1604291439125, 829.4474237473736
36.316219739902266, 652.3006469431808
868.3913662540872, 762.7010270639848
222.57413701543584, 837.813854780059
899.5460935020695, 570.1691357267732
840.5437688676417, 750.2060591456445
787.2224613288442, 332.11521384238426
677.2828035815745, 445.0195044857597
97.92875790509432, 846.4524842837686
657.1994106513956, 561.5182616485695
994.2014268599868, 382.6429434575935
839.480260740699, 896.9578299409707
674.7331246509459, 400.24999794898633
232.50014543484855, 671.5544893389495
<adjacency matrix>
1, 2
2, 1
1, 5
5, 1
1, 12
12, 1
1, 1
2, 12
12, 2
2, 2
3, 12
12, 3
3, 13
13, 3
3, 14
14, 3
3, 15
15, 3
3, 3
4, 7
7, 4
4, 8
8, 4
4, 14
14, 4
4, 15
15, 4
4, 4
5, 7
7, 5
5, 10
10, 5
5, 13
13, 5
5, 16
16, 5
5, 5
6, 7
7, 6
6, 9
9, 6
6, 10
10, 6
6, 11
11, 6
6, 12
12, 6
6, 15
15, 6
6, 6
7, 9
9, 7
7, 12
12, 7
7, 7
8, 10
10, 8
8, 11
11, 8
8, 12
12, 8
8, 13
13, 8
8, 14
14, 8
8, 16
16, 8
8, 8
9, 10
10, 9
9, 11
11, 9
9, 16
16, 9
9, 9
10, 10
11, 14
14, 11
11, 15
15, 11
11, 11
12, 13
13, 12
12, 12
13, 13
14, 14
15, 15
16, 16
<end>
