<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 5, 6, 7, 8, 9, 11, 12, 14, 15
<V>
5, 7, 11, 14, 15
<coordinates X,Y>
697.2894933658662, 649.6202304978864
91.3313035738469, 205.91481670120626
291.8681336653949, 8.509715062721492
742.7189995478057, 220.13590164824552
206.8249536929672, 94.79616437439682
741.2970465698833, 458.04850253123857
17.665800215779367, 189.26486852099472
20.270252277944053, 676.8851663724791
819.1337439278232, 230.13804324355817
180.05576319838178, 309.14055317720937
75.02074715297734, 826.2972888229801
722.398316140558, 483.84750616224744
984.3624352054313, 206.33913514495566
260.42810731595307, 955.3660782506317
827.2222950404619, 74.62193546675427
930.2604688535389, 813.8515974147076
<adjacency matrix>
1, 4
4, 1
1, 8
8, 1
1, 10
10, 1
1, 11
11, 1
1, 14
14, 1
1, 15
15, 1
1, 16
16, 1
1, 1
2, 10
10, 2
2, 2
3, 6
6, 3
3, 7
7, 3
3, 3
4, 6
6, 4
4, 7
7, 4
4, 12
12, 4
4, 15
15, 4
4, 4
5, 6
6, 5
5, 8
8, 5
5, 14
14, 5
5, 16
16, 5
5, 5
6, 12
12, 6
6, 13
13, 6
6, 16
16, 6
6, 6
7, 9
9, 7
7, 12
12, 7
7, 16
16, 7
7, 7
8, 9
9, 8
8, 12
12, 8
8, 8
9, 10
10, 9
9, 15
15, 9
9, 16
16, 9
9, 9
10, 11
11, 10
10, 12
12, 10
10, 15
15, 10
10, 10
11, 12
12, 11
11, 13
13, 11
11, 11
12, 14
14, 12
12, 12
13, 15
15, 13
13, 13
14, 14
15, 15
16, 16
<end>
