<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 6, 9, 10, 11, 13, 14, 15, 16
<V>
2, 9, 11, 14, 15
<coordinates X,Y>
843.4013586190146, 489.5428402693332
288.66321688272154, 592.9788448034524
715.4440070319583, 926.0700944513268
508.9418732327646, 101.9987474233368
254.74568720286314, 404.1881290478433
551.5825036246101, 222.35198622871707
841.5168789381598, 661.2484298803896
91.42011851632704, 614.2308975773751
676.2922028224659, 390.9986800101323
452.6794410512085, 866.3559828495946
280.2105675450882, 541.121336377095
302.44405895380663, 511.615495670155
208.3558280925698, 618.5490241213099
757.4711292726465, 191.33303560088714
676.1333471379377, 224.7790433436344
214.31546833544274, 332.8961980284402
<adjacency matrix>
1, 2
2, 1
1, 3
3, 1
1, 5
5, 1
1, 8
8, 1
1, 13
13, 1
1, 14
14, 1
1, 1
2, 3
3, 2
2, 10
10, 2
2, 11
11, 2
2, 2
3, 10
10, 3
3, 12
12, 3
3, 14
14, 3
3, 16
16, 3
3, 3
4, 6
6, 4
4, 7
7, 4
4, 9
9, 4
4, 10
10, 4
4, 14
14, 4
4, 4
5, 6
6, 5
5, 9
9, 5
5, 11
11, 5
5, 13
13, 5
5, 5
6, 9
9, 6
6, 12
12, 6
6, 13
13, 6
6, 6
7, 8
8, 7
7, 9
9, 7
7, 13
13, 7
7, 14
14, 7
7, 15
15, 7
7, 7
8, 8
9, 10
10, 9
9, 14
14, 9
9, 9
10, 10
11, 12
12, 11
11, 13
13, 11
11, 11
12, 13
13, 12
12, 12
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
