<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 4, 5, 8, 10, 11, 12, 13, 15, 16
<V>
4, 5, 8, 12, 15
<coordinates X,Y>
148.46535097326947, 676.472025969709
379.7426670152377, 924.6484989332251
739.7568314889588, 300.53092892065155
271.2160200708428, 787.7246432240013
132.7008700557674, 764.9280466883523
127.56526445987396, 789.3190992354139
732.0159064191924, 691.2953703792714
48.93172911497913, 807.0728138805893
591.5041025503658, 958.2582083435345
743.6471897671648, 52.46405115138749
166.02968649434152, 592.2034897033033
59.2780769799458, 253.06546268331164
518.942748809321, 657.3413386513405
524.5691525356189, 420.543656398715
282.068899237469, 863.5227378153866
224.32370822957876, 670.9857266250228
<adjacency matrix>
1, 5
5, 1
1, 6
6, 1
1, 12
12, 1
1, 16
16, 1
1, 1
2, 3
3, 2
2, 4
4, 2
2, 8
8, 2
2, 11
11, 2
2, 12
12, 2
2, 2
3, 5
5, 3
3, 10
10, 3
3, 12
12, 3
3, 13
13, 3
3, 3
4, 7
7, 4
4, 14
14, 4
4, 4
5, 6
6, 5
5, 11
11, 5
5, 15
15, 5
5, 5
6, 8
8, 6
6, 10
10, 6
6, 15
15, 6
6, 6
7, 8
8, 7
7, 16
16, 7
7, 7
8, 9
9, 8
8, 15
15, 8
8, 8
9, 10
10, 9
9, 11
11, 9
9, 9
10, 11
11, 10
10, 13
13, 10
10, 15
15, 10
10, 10
11, 16
16, 11
11, 11
12, 13
13, 12
12, 14
14, 12
12, 15
15, 12
12, 12
13, 16
16, 13
13, 13
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
