<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14
<V>
3, 5, 6, 10, 14
<coordinates X,Y>
752.216941619519, 992.4043256410487
540.3901628274826, 531.1127651814608
951.8294850669527, 427.771144655224
525.7370433414443, 911.4825220182868
721.9499225891255, 940.6338544804119
831.5891218917571, 187.76627755175676
283.9662994846608, 968.8175436539699
30.584758292421306, 23.438403199310198
464.9111375191987, 812.6912487840422
750.9240979170478, 717.6860513412231
64.37725031514755, 102.70031214407531
220.45503150541666, 767.8654541873075
415.8801084874979, 812.6885442856756
619.925126917571, 909.1813449059514
121.66738865533858, 810.8829986497633
611.8697557118126, 62.23317670369825
<adjacency matrix>
1, 2
2, 1
1, 9
9, 1
1, 12
12, 1
1, 16
16, 1
1, 1
2, 13
13, 2
2, 15
15, 2
2, 2
3, 4
4, 3
3, 9
9, 3
3, 10
10, 3
3, 12
12, 3
3, 15
15, 3
3, 3
4, 6
6, 4
4, 4
5, 6
6, 5
5, 8
8, 5
5, 13
13, 5
5, 5
6, 7
7, 6
6, 9
9, 6
6, 10
10, 6
6, 12
12, 6
6, 14
14, 6
6, 15
15, 6
6, 6
7, 14
14, 7
7, 15
15, 7
7, 16
16, 7
7, 7
8, 10
10, 8
8, 11
11, 8
8, 12
12, 8
8, 15
15, 8
8, 8
9, 10
10, 9
9, 12
12, 9
9, 14
14, 9
9, 9
10, 13
13, 10
10, 16
16, 10
10, 10
11, 16
16, 11
11, 11
12, 12
13, 15
15, 13
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
