<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 3, 4, 6, 7, 8, 9, 10, 13, 15, 16
<V>
6, 8, 9, 13, 16
<coordinates X,Y>
189.85717567651608, 167.15611178652557
183.32361578541108, 468.4713644559804
943.2042531022291, 771.5790563251459
616.6152362298615, 86.90038394265656
966.8627710492459, 283.2316806194223
435.2329413323143, 6.902015738588121
111.75659915891018, 341.59279623016744
194.52515376501935, 149.36849704405134
559.4952055635846, 677.5539687232285
192.79804910665118, 783.0790520138735
984.0994215216924, 595.8706397943762
933.0182933758704, 277.50165965566583
595.5028229569414, 595.5136483156876
887.2512290482238, 702.2132218430487
294.6794169183586, 217.72500923117246
751.4904766597427, 44.26003766695088
<adjacency matrix>
1, 3
3, 1
1, 4
4, 1
1, 7
7, 1
1, 13
13, 1
1, 1
2, 3
3, 2
2, 7
7, 2
2, 10
10, 2
2, 2
3, 4
4, 3
3, 6
6, 3
3, 9
9, 3
3, 10
10, 3
3, 13
13, 3
3, 15
15, 3
3, 3
4, 8
8, 4
4, 9
9, 4
4, 11
11, 4
4, 14
14, 4
4, 15
15, 4
4, 16
16, 4
4, 4
5, 9
9, 5
5, 13
13, 5
5, 16
16, 5
5, 5
6, 8
8, 6
6, 10
10, 6
6, 6
7, 14
14, 7
7, 7
8, 10
10, 8
8, 13
13, 8
8, 15
15, 8
8, 16
16, 8
8, 8
9, 11
11, 9
9, 14
14, 9
9, 9
10, 12
12, 10
10, 15
15, 10
10, 10
11, 11
12, 14
14, 12
12, 12
13, 14
14, 13
13, 13
14, 16
16, 14
14, 14
15, 15
16, 16
<end>
