<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 6, 9, 10, 11, 12, 14, 15, 16
<V>
2, 3, 6, 11, 14
<coordinates X,Y>
487.3690080355062, 563.2831909766014
233.00512224550323, 500.5686969997914
858.1672645871763, 251.333635418875
706.2162331019487, 635.3649655536874
352.4921054234589, 448.9444605388086
455.8398756775872, 263.7614114152844
833.1235984909166, 446.37414334663606
177.2640456796876, 816.0416839850247
815.0145392918247, 807.0180303468728
295.9740468532, 439.88021610937886
755.1786425251687, 663.026150220365
309.8286318698554, 530.8071748818754
864.009467034863, 576.781543699163
879.2767534605125, 160.3707296275371
640.7898931248145, 426.7540291321426
915.8695395468762, 537.2860941388118
<adjacency matrix>
1, 2
2, 1
1, 6
6, 1
1, 10
10, 1
1, 11
11, 1
1, 12
12, 1
1, 13
13, 1
1, 1
2, 4
4, 2
2, 5
5, 2
2, 7
7, 2
2, 12
12, 2
2, 16
16, 2
2, 2
3, 5
5, 3
3, 6
6, 3
3, 8
8, 3
3, 14
14, 3
3, 15
15, 3
3, 16
16, 3
3, 3
4, 6
6, 4
4, 11
11, 4
4, 14
14, 4
4, 4
5, 8
8, 5
5, 10
10, 5
5, 13
13, 5
5, 15
15, 5
5, 5
6, 6
7, 13
13, 7
7, 14
14, 7
7, 7
8, 14
14, 8
8, 8
9, 13
13, 9
9, 16
16, 9
9, 9
10, 11
11, 10
10, 14
14, 10
10, 10
11, 12
12, 11
11, 11
12, 13
13, 12
12, 15
15, 12
12, 12
13, 15
15, 13
13, 13
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
