<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 16
<V>
2, 6, 7, 9, 13
<coordinates X,Y>
617.3560046066367, 143.47088262224113
87.15667642245593, 172.09997467851736
560.6366014359105, 642.7824186985323
741.0122568880277, 735.7980082913945
51.15395598466362, 267.41537178597315
891.3808087175736, 104.51589332408784
863.7324086293872, 328.1483431946867
339.35758407684705, 227.28290944461534
900.4858726415838, 25.66227326574762
478.97274507398186, 881.5217520564288
459.05445237020973, 141.87312730253362
175.93028215028434, 749.2562855116836
702.3560282241058, 335.0965634029475
998.5354617094747, 321.9740842413236
274.86094644779104, 74.11433078154587
914.8060389055742, 664.6929620017188
<adjacency matrix>
1, 6
6, 1
1, 7
7, 1
1, 13
13, 1
1, 14
14, 1
1, 15
15, 1
1, 16
16, 1
1, 1
2, 10
10, 2
2, 12
12, 2
2, 16
16, 2
2, 2
3, 7
7, 3
3, 8
8, 3
3, 10
10, 3
3, 3
4, 9
9, 4
4, 12
12, 4
4, 15
15, 4
4, 4
5, 10
10, 5
5, 5
6, 7
7, 6
6, 11
11, 6
6, 12
12, 6
6, 6
7, 10
10, 7
7, 12
12, 7
7, 13
13, 7
7, 15
15, 7
7, 7
8, 10
10, 8
8, 14
14, 8
8, 15
15, 8
8, 8
9, 16
16, 9
9, 9
10, 11
11, 10
10, 13
13, 10
10, 15
15, 10
10, 10
11, 12
12, 11
11, 13
13, 11
11, 14
14, 11
11, 16
16, 11
11, 11
12, 16
16, 12
12, 12
13, 14
14, 13
13, 13
14, 14
15, 15
16, 16
<end>
