<number of nodes>
16
<ratio of available edges>
0.3
<D 2/3>
1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14
<V>
2, 3, 4, 5, 7
<coordinates X,Y>
976.3925777484485, 845.3013485980194
991.1725465319176, 110.17194356547076
113.90577626501947, 501.2231363698766
231.3479236753168, 436.9501894361801
879.6375004302646, 440.02097185105583
38.64807444750996, 542.7884573828278
138.28331443567404, 108.52856104058695
821.9778625346921, 302.05291452786
568.7883938852656, 739.3400293945106
475.72987285367975, 899.7928063418556
950.6958114051663, 808.893628536464
208.06099846935206, 308.01309496569155
82.75578760566079, 565.154942112361
755.6269464553081, 374.0997014826525
528.9004152844285, 652.4517683110835
624.0233388226837, 840.4557213892945
<adjacency matrix>
1, 4
4, 1
1, 5
5, 1
1, 13
13, 1
1, 16
16, 1
1, 1
2, 4
4, 2
2, 14
14, 2
2, 15
15, 2
2, 16
16, 2
2, 2
3, 4
4, 3
3, 7
7, 3
3, 10
10, 3
3, 13
13, 3
3, 16
16, 3
3, 3
4, 5
5, 4
4, 6
6, 4
4, 10
10, 4
4, 11
11, 4
4, 16
16, 4
4, 4
5, 8
8, 5
5, 10
10, 5
5, 5
6, 11
11, 6
6, 12
12, 6
6, 6
7, 14
14, 7
7, 16
16, 7
7, 7
8, 11
11, 8
8, 12
12, 8
8, 8
9, 12
12, 9
9, 13
13, 9
9, 16
16, 9
9, 9
10, 13
13, 10
10, 16
16, 10
10, 10
11, 13
13, 11
11, 11
12, 16
16, 12
12, 12
13, 14
14, 13
13, 13
14, 15
15, 14
14, 14
15, 16
16, 15
15, 15
16, 16
<end>
